date,Np,Tp,Vp,B_gsm_x,B_gsm_y,B_gsm_z,Bmag
06-19 00:00,2.591278106508876,124299.53846153847,575.5194674556212,-2.2211656804733724,3.237680473372782,0.6631775147928992,5.29260946745562
06-19 03:00,2.6107928994082834,126204.71597633135,567.6428994082844,-2.7536390532544375,3.0884970414201165,0.15756213017751516,5.161230769230772
06-19 06:00,2.68376923076923,160390.47337278107,570.8304142011833,-2.6918579881656797,1.3403076923076909,-0.19170414201183417,4.774508875739642
06-19 09:00,2.4814583333333338,189918.2142857143,589.1061904761906,-1.7391309523809526,1.7270654761904762,-0.20466666666666666,4.4420654761904785
06-19 12:00,2.190568047337277,170098.99408284025,586.8960355029587,-2.5481834319526633,0.6418224852071,0.6128934911242604,4.475284023668641
06-19 15:00,2.039715976331359,149288.10650887573,599.2494674556216,-1.7769704142011833,2.039923076923077,2.044816568047338,4.576508875739646
06-19 18:00,2.022337278106509,147907.8698224852,603.4057988165678,-1.1363668639053255,1.4115621301775145,1.2117869822485208,3.968597633136095
06-19 21:00,2.0930714285714282,141651.3630952381,601.9807142857145,-0.4447619047619051,2.1611190476190494,0.9928928571428572,3.8234166666666636
06-20 00:00,1.9676272189349104,125919.2426035503,572.3917159763309,-2.0544970414201185,1.5825147928994086,0.65215976331361,3.505059171597632
06-20 03:00,1.8599881656804718,136775.9171597633,552.9578698224847,-2.6100828402366867,0.7084082840236683,-0.2038994082840237,3.225792899408283
06-20 06:00,1.9514497041420122,100309.05917159763,554.7869230769234,0.47271005917159775,2.616881656804735,0.4357751479289942,3.5480236686390523
06-20 09:00,1.968059523809524,92029.82142857143,534.091726190476,0.7827619047619047,3.532803571428572,-0.47286904761904774,4.051392857142856
06-20 12:00,2.283662721893491,76390.94082840237,533.7227218934913,1.469727810650888,3.539065088757395,0.0970059171597632,4.20755621301775
06-20 15:00,2.3224142011834306,77951.29585798817,512.9333136094672,-0.5789881656804732,2.2784674556213025,1.134514792899409,4.227698224852069
06-20 18:00,2.6494615384615385,81804.15976331361,485.7072189349115,-2.854674556213016,1.8399526627218938,1.6437455621301775,4.11749704142012
06-20 21:00,2.6516250000000006,69664.03571428571,474.2552380952381,-3.3777202380952387,-0.7232678571428571,2.080238095238095,4.325035714285713
06-21 00:00,2.948254437869824,73023.27218934911,456.8094674556214,-3.705579881656803,-0.5118934911242612,0.7995147928994083,4.346147928994082
06-21 03:00,2.939011834319527,69519.55621301776,476.046272189349,-2.269881656804733,2.0337218934911245,1.0743017751479296,4.019485207100595
06-21 06:00,3.294615384615385,57339.52071005917,470.47076923076946,-0.5325502958579885,2.4546094674556223,1.6676982248520713,3.952189349112423
06-21 09:00,3.1701011904761893,41883.357142857145,462.7025595238095,1.0512500000000005,2.5230892857142844,1.8325595238095231,4.193767857142858
06-21 12:00,2.637727810650888,46753.99408284024,450.5099408284024,0.2455325443786982,2.2968402366863896,2.078982248520711,3.559639053254439
06-21 15:00,2.268887573964498,50996.11834319527,430.0484615384619,-1.0927396449704145,1.5672130177514791,1.5550887573964487,3.1051479289940827
06-21 18:00,2.525118343195266,49937.20118343195,428.96591715976353,-0.8968106508875742,1.899372781065088,1.2404260355029586,3.6510414201183456
06-21 21:00,2.6106845238095238,43624.73809523809,425.38553571428577,-1.2459880952380957,1.7762619047619044,2.428035714285715,4.134565476190477
06-22 00:00,2.576508875739645,43880.047337278105,427.59946745562127,-1.1575857988165676,1.671988165680475,1.7511065088757398,4.000071005917161
06-22 03:00,2.558165680473368,51104.43195266272,416.429704142012,-2.485899408284024,1.1299881656804733,2.065727810650888,3.539958579881657
06-22 06:00,2.8295443786982273,77599.88165680473,417.646923076923,-2.712005917159763,0.9861124260355028,0.7782071005917156,3.457940828402366
06-22 09:00,3.0424226190476173,55734.30357142857,394.3465476190476,-1.3761190476190475,1.0601011904761917,-0.2580059523809522,2.5893035714285713
06-22 12:00,3.0624970414201176,51264.78698224852,382.32721893491146,-2.7252011834319516,0.8332071005917159,-0.2774497041420119,2.8960355029585787
06-22 15:00,3.19194674556213,48501.53846153846,374.8292899408285,-2.153852071005918,0.9149408284023672,-0.5190710059171598,2.5115976331360956
06-22 18:00,3.5175680473372797,41159.00591715976,368.02544378698207,-1.9844615384615385,0.4889467455621302,0.26331952662721897,2.3191183431952664
06-22 21:00,4.09870238095238,27840.005952380954,362.1004761904761,-0.8996309523809524,1.8079464285714284,-0.1828988095238095,2.1685892857142863
06-23 00:00,4.521331360946745,32693.597633136094,354.1798816568046,-1.6409526627218942,1.5018402366863914,-0.3779408284023671,2.3972130177514805
06-23 03:00,7.551893491124262,12348.798224852071,346.6907100591715,-0.35202958579881666,0.2846331360946741,-0.12476923076923083,2.380497041420119
06-23 06:00,10.098704142011833,13450.888757396451,341.45928994082834,1.465076923076923,-1.4910887573964497,0.1458698224852072,2.64442603550296
06-23 09:00,9.700946428571426,18199.51785714286,347.72500000000014,0.19530952380952385,-4.558529761904761,-0.6973095238095237,5.356244047619048
06-23 12:00,9.57643195266272,28943.846153846152,347.523668639053,4.095520710059172,-4.717627218934909,-0.07646153846153844,7.3141420118343206
06-23 15:00,13.19417751479289,32546.23076923077,354.4417159763313,1.654650887573964,-8.110668639053253,-2.2001775147929004,9.525733727810653
06-23 18:00,15.202727810650877,45083.01775147929,365.16739644970426,5.896378698224852,-7.307076923076922,2.536295857988166,11.56488757396449
06-23 21:00,5.384202380952385,84872.94047619047,386.5649404761906,7.167809523809529,-2.483654761904762,4.484327380952381,10.245994047619051
06-24 00:00,4.475000000000013,149172.1301775148,416.90426035502935,2.453840236686391,-3.1981775147928992,-1.7123195266272195,7.464686390532553
06-24 03:00,7.846213017751484,48849.414201183434,373.8099999999999,4.425704142011835,-6.186852071005919,3.3035562130177536,8.721100591715981
06-24 06:00,10.702485207100588,39315.97041420118,365.1900591715977,4.3773017751479255,-5.661414201183433,4.030189349112426,8.986958579881655
06-24 09:00,9.361011904761908,35633.15476190476,350.08065476190467,5.908624999999999,-4.418214285714288,3.646571428571429,8.580089285714283
06-24 12:00,7.902000000000023,79156.80473372781,357.94437869822485,6.768621301775145,-1.0334970414201194,3.7698284023668633,8.509686390532547
06-24 15:00,7.902000000000023,133627.18343195267,424.4139644970414,2.917301775147931,-1.1987100591715978,-1.245189349112425,6.704526627218935
06-24 18:00,7.902000000000023,141521.16568047338,448.4729585798819,1.8499704142011844,-1.916994082840237,0.7228402366863903,6.017952662721896
06-24 21:00,7.902000000000023,152517.08333333334,483.21154761904717,3.2335892857142845,0.5177797619047615,-4.723559523809523,7.396101190476191
06-25 00:00,7.902000000000023,142601.65680473374,507.8095266272191,1.6698402366863905,-0.31794082840236676,-3.182402366863906,5.726739644970416
06-25 03:00,7.902000000000023,143329.7100591716,495.0886390532543,1.5187692307692306,2.0798047337278103,-2.093177514792899,5.184662721893487
06-25 06:00,7.902000000000023,211139.34911242605,489.09798816568014,2.0708343195266274,-2.7894260355029594,1.414644970414201,5.513810650887575
06-25 09:00,7.902000000000023,176067.79761904763,480.7982738095239,2.5788749999999996,-3.8470416666666685,3.339005952380953,6.944547619047626
06-25 12:00,4.8053254437869795,168483.0177514793,502.36366863905357,0.5670236686390533,-4.003875739644973,0.3522366863905327,5.640278106508877
06-25 15:00,3.1423254437869814,147338.81656804733,518.5823668639056,0.9243550295857987,-3.5142485207100624,-0.7459881656804724,5.2876153846153855
06-25 18:00,2.3942426035502975,168104.8520710059,514.2441420118341,3.301295857988165,-0.5029053254437869,-0.3829467455621302,4.002881656804734
06-25 21:00,1.9844880952380957,147817.32142857142,510.90636904761874,4.164744047619048,-0.19653571428571429,-0.8984523809523808,4.461583333333335
06-26 00:00,2.0631656804733747,98719.05325443787,503.9232544378696,3.5117573964497044,-0.7716508875739643,-1.9675088757396457,4.422585798816568
06-26 03:00,1.8307041420118337,83982.25443786982,486.84573964497037,4.104650887573965,-0.5931597633136098,-1.2790236686390524,4.5748757396449715
06-26 06:00,1.4885088757396445,60913.96449704142,478.97621301775126,4.374727810650888,-0.5216745562130177,-0.7706804733727809,4.696781065088758
06-26 09:00,1.4384107142857143,53346.005952380954,469.52488095238056,3.7072738095238087,-2.0242797619047628,-0.16088690476190481,4.621285714285717
06-26 12:00,2.053650887573965,72497.47337278107,462.09124260355003,3.2189112426035487,-2.561810650887575,-1.1051893491124254,4.896248520710057
06-26 15:00,3.016366863905325,55422.83431952663,449.951420118343,2.077674556213018,-3.4420887573964514,0.7769289940828397,4.7410059171597645
06-26 18:00,3.7830769230769166,67430.73964497041,449.91207100591726,1.5554852071005918,-1.6849763313609463,0.021195266272189463,4.467615384615384
06-26 21:00,4.611791666666668,65380.92857142857,450.95541666666657,0.6574999999999993,-2.85532738095238,-0.8578035714285713,5.269077380952381
06-27 00:00,5.0979112426035496,79778.15384615384,454.78769230769217,-0.2924142011834318,-3.336337278106509,1.828313609467455,6.069674556213017
06-27 03:00,6.240952662721891,88673.86390532544,462.21520710059195,-1.4911420118343186,-4.618112426035502,1.328159763313609,6.809260355029586
06-27 06:00,5.4003786982248565,110621.91124260356,466.98183431952674,-1.9129585798816573,-6.007526627218937,1.095674556213018,7.037372781065088
06-27 09:00,3.9106607142857124,143330.7142857143,462.99392857142874,1.7170059523809527,-4.187285714285714,-0.16102380952380949,7.494517857142858
06-27 12:00,3.3981952662721886,156912.39053254438,481.72615384615386,1.797242603550295,-5.671508875739643,0.48964497041420124,7.4256035502958575
06-27 15:00,4.180159763313611,134096.95857988167,496.86704142011814,-0.7556923076923079,-5.983544378698221,1.720301775147928,8.103035502958578
06-27 18:00,4.161065088757395,140104.61538461538,484.7680473372784,1.5872662721893493,-5.3290650887573925,-0.6659171597633137,7.30702366863905
06-27 21:00,3.655226190476191,138410.05357142858,488.7690476190477,2.7443452380952364,-0.478017857142857,-3.3501666666666705,6.312398809523811
06-28 00:00,3.3492840236686385,148102.24852071007,488.56952662721886,2.800644970414201,-1.8751360946745568,0.5512603550295861,5.505461538461535
06-28 03:00,3.0624082840236655,116518.5976331361,488.5184023668637,2.413792899408283,-1.5421538461538462,0.9288343195266264,5.1619053254437866
06-28 06:00,2.9134023668639046,87746.43195266272,466.9520710059171,4.6208224852071025,-0.19171597633136112,-0.7340236686390531,5.36886982248521
06-28 09:00,2.677404761904761,65747.92857142857,454.93964285714276,4.810821428571431,0.3253630952380951,-1.3526190476190485,5.194172619047618
06-28 12:00,2.8395384615384613,96891.01183431952,456.5831360946744,3.927106508875739,-1.571940828402367,1.1292958579881656,4.664970414201184
06-28 15:00,3.297875739644968,83921.70414201183,449.2881065088761,2.784449704142011,-1.948011834319527,1.6507751479289938,4.612609467455622
06-28 18:00,3.8995502958579875,93966.02366863906,470.71786982248534,1.5616923076923084,-0.621639053254438,-0.5949940828402368,3.979000000000001
06-28 21:00,3.456684523809523,99346.44047619047,478.63565476190456,0.842434523809524,2.318845238095237,-0.24444642857142845,3.7292797619047597
06-29 00:00,3.093757396449703,111230.55621301776,481.04597633136063,1.4471834319526629,-1.60096449704142,0.04307100591715973,4.329171597633136
06-29 03:00,2.685230769230768,98596.7573964497,464.53923076923064,3.026437869822485,-1.7436627218934926,-0.8031124260355033,4.314650887573965
06-29 06:00,2.9237869822485214,69645.50295857988,454.67514792899414,2.1610414201183428,-2.674958579881657,0.6771065088757398,4.286615384615387
06-29 09:00,3.67677380952381,64214.05357142857,445.2702976190477,0.736583333333334,-2.4670416666666677,-0.25119642857142865,4.123607142857143
06-29 12:00,3.9828224852070986,87907.62130177514,429.6991124260352,2.3574911242603562,-0.8666627218934911,0.2898757396449703,3.687988165680474
06-29 15:00,4.034597633136095,78826.57396449705,431.04041420118335,1.25896449704142,-2.2945266272189344,-0.5508875739644971,3.70883431952663
06-29 18:00,4.252266272189349,76988.10059171598,426.45396449704134,-0.15972781065088743,-1.5664852071005924,1.287887573964497,3.8913846153846148
06-29 21:00,3.729089285714286,74415.43452380953,413.74529761904785,2.4907023809523805,-1.0636488095238097,-1.1014999999999993,4.358565476190474
06-30 00:00,3.665763313609467,61964.42603550296,408.9933727810649,0.22159763313609485,-1.8684733727810656,-0.17386982248520708,3.2458994082840236
06-30 03:00,3.8234911242603555,37664.98224852071,386.3160355029584,1.0690414201183434,-3.542627218934913,1.1992840236686393,4.24690532544379
06-30 06:00,4.586183431952661,34646.92307692308,379.98047337278126,0.8794556213017753,-3.4242662721893473,-0.3051775147928993,4.451757396449703
06-30 09:00,6.019833333333334,35847.630952380954,385.4492857142857,-1.5928035714285715,-0.8522916666666667,2.185517857142858,3.67452976190476
06-30 12:00,5.849810650887576,36049.33727810651,373.8786390532545,-0.318272189349112,-2.4412662721893477,-0.11201775147928993,3.5496272189349107
06-30 15:00,5.884325443786984,30827.597633136094,368.935680473373,-1.2611597633136098,-2.6892603550295857,-0.2837928994082839,3.6542366863905316
06-30 18:00,5.689615384615382,28688.171597633136,354.92739644970413,1.370213017751479,-1.1500591715976323,-0.4101360946745563,3.684242603550296
06-30 21:00,5.1408988095238,35013.63690476191,347.1020833333335,3.3058273809523797,-1.080833333333334,1.3268035714285715,3.952851190476192
07-01 00:00,4.910053254437863,39570.09467455621,346.03136094674574,2.916852071005918,-0.3684970414201183,0.6967869822485205,3.4937869822485204
07-01 03:00,5.70955029585799,26304.14201183432,355.1068047337281,-0.17218934911242606,-3.024443786982249,0.7703846153846157,3.37584023668639
07-01 06:00,6.322278106508878,29765.278106508875,346.4515976331362,2.593218934911243,-2.8959881656804747,-0.018644970414201264,4.108644970414199
07-01 09:00,7.516785714285718,29562.571428571428,343.0065476190474,3.2219642857142863,-3.352571428571429,1.3326726190476192,5.187255952380954
07-01 12:00,8.480668639053256,26634.78698224852,344.3065680473371,4.110881656804732,-4.9639644970414185,1.9096213017751489,6.945627218934912
07-01 15:00,13.486461538461539,19050.55029585799,358.7427810650888,1.0119881656804721,-3.1000414201183455,-0.9625562130177506,7.251118343195264
07-01 18:00,16.30150295857987,25129.443786982247,365.3224260355028,-3.7760710059171623,2.7242721893491124,-4.24675147928994,6.9734437869822425
07-01 21:00,10.825845238095237,32802.10119047619,367.26910714285737,-0.6267797619047621,6.331767857142859,-2.014255952380953,6.875952380952387
07-02 00:00,7.888621301775166,71459.85798816568,383.862603550296,0.5676390532544375,4.008284023668644,0.7431893491124262,6.857189349112425
07-02 03:00,6.662000000000014,89997.66272189349,391.67408284023674,0.51894674556213,2.3241183431952654,0.05896449704142064,6.527325443786984
07-02 06:00,6.662000000000014,95341.18934911242,391.361301775148,-0.1456153846153846,2.764000000000001,-1.9127988165680458,5.259715976331362
07-02 09:00,6.662000000000014,82785.42261904762,404.6925595238096,1.9680059523809517,2.9766309523809547,-0.931952380952381,4.917285714285715
07-02 12:00,5.298420118343192,73614.78698224852,384.2181065088757,-2.3395976331360955,1.9205088757396442,-0.6778461538461538,4.036011834319526
07-02 15:00,3.7397692307692276,54774.55029585799,382.4872189349111,-1.586573964497043,3.0923136094674555,1.1276627218934911,4.049680473372783
07-02 18:00,3.7748461538461466,43849.5325443787,382.26680473372784,0.7974319526627218,2.7140828402366854,1.700420118343195,4.119526627218934
07-02 21:00,3.8651547619047713,40427.107142857145,372.40327380952374,-2.253720238095239,2.052125,1.7135178571428573,4.271190476190479
07-03 00:00,4.399071005917161,28149.970414201183,379.56260355029605,2.0877869822485207,1.7926449704142018,-1.6280059171597636,4.246727810650885
07-03 03:00,4.499621301775149,28227.633136094675,364.8974556213018,0.29665680473372774,3.3174792899408283,0.1703076923076923,4.034343195266271
07-03 06:00,5.134822485207103,20683.96449704142,356.2479289940827,-0.041757396449704304,2.7727218934911235,0.6478875739644984,3.7294852071005926
07-03 09:00,11.14570238095238,14371.121428571429,346.8628571428572,-0.9589345238095236,-0.11898214285714293,-2.564767857142856,2.9499999999999997
07-03 12:00,16.74020118343195,10179.881656804733,343.03686390532556,-1.3710532544378697,2.3734615384615387,-2.1039526627218925,3.888000000000001
07-03 15:00,24.267674556213013,14329.118343195267,345.1614792899409,-1.3153905325443782,1.8566745562130178,1.757254437869822,4.605952662721894
07-03 18:00,38.99036094674548,36385.79881656805,365.82704142011835,0.9371360946745557,-3.4010355029585804,1.3821715976331361,7.917639053254438
07-03 21:00,41.42699999999989,119494.42261904762,397.5657142857144,-1.2948749999999993,-0.09680357142857121,4.081988095238096,10.111083333333337
07-04 00:00,41.42699999999989,178058.99408284025,427.3775739644972,1.3005029585798822,-2.45384023668639,0.6395029585798816,9.236094674556208
07-04 03:00,12.956130177514792,142054.73372781064,458.820177514793,4.467124260355029,-5.587307692307695,0.6370177514792902,8.57543195266272
07-04 06:00,6.171189349112423,107759.33136094674,454.3414201183431,4.923325443786984,-4.791934911242604,1.0710946745562127,7.4323076923076945
07-04 09:00,5.277041666666666,118765.89880952382,448.69351190476215,5.761541666666669,-3.7093035714285723,1.005982142857143,7.560107142857139
07-04 12:00,5.98347928994083,114122.81065088758,446.43674556213017,4.331775147928994,-3.7561183431952676,0.41471005917159764,6.623881656804738
07-04 15:00,5.509656804733724,139430.17159763313,449.36627218934916,4.248100591715977,-2.218686390532544,-0.502189349112426,6.755136094674561
07-04 18:00,5.831331360946741,123019.07692307692,453.29568047337256,1.5717278106508874,-4.95392899408284,-0.2341479289940827,6.919550295857985
07-04 21:00,5.557255952380955,108527.04166666667,449.33363095238104,2.2876488095238097,-4.614255952380953,0.5336428571428572,6.265369047619047
07-05 00:00,4.533082840236689,91842.04142011834,442.2607100591717,3.3422781065088767,-2.6480355029585816,-0.9628816568047339,5.2256508875739645
07-05 03:00,4.166816568047353,77811.72189349112,444.5910059171595,2.250366863905325,-2.124745562130177,-1.0995502958579886,4.558284023668637
07-05 06:00,3.808556213017749,73983.49704142012,431.83106508875727,2.5376745562130187,-2.6957869822485203,-0.04943786982248527,4.543804733727811
07-05 09:00,3.583976190476193,58827.82142857143,426.3656547619047,2.125636904761905,-3.3468809523809506,0.08310714285714285,4.597214285714284
07-05 12:00,3.5244852071005948,56585.863905325445,412.7136094674557,3.2135621301775155,-2.9402189349112446,-0.5153076923076922,4.701473372781065
07-05 15:00,3.728071005917162,64947.15976331361,405.180650887574,3.3522485207100603,-2.763508875739647,1.0931420118343194,4.638544378698226
07-05 18:00,4.405100591715977,21082.31952662722,407.9460355029587,-0.6601834319526625,-3.3704733727810656,-2.3812307692307697,4.544573964497041
07-05 21:00,4.284363095238096,27470.29761904762,402.4158928571429,-0.5831964285714276,-3.3874583333333326,-1.2396011904761903,4.442107142857143
07-06 00:00,4.032562130177514,24738.633136094675,392.26609467455614,-0.8218994082840237,-3.6973964497041423,-1.6794615384615388,4.4418757396449715
07-06 03:00,4.600964497041419,28949.254437869822,376.36585798816554,1.3506331360946744,-3.4116923076923107,-0.6960355029585801,4.063242603550295
07-06 06:00,5.000153846153847,24205.491124260356,371.7507692307691,1.131112426035503,-2.738378698224851,0.26165680473372777,3.6518224852071
07-06 09:00,5.707284023668636,18971.49704142012,357.9057396449705,2.4865857988165683,-1.92775147928994,0.871005917159763,3.8941242603550306
07-06 12:00,5.923601190476198,21064.095238095237,351.6993452380951,3.313357142857145,-2.202970238095238,0.8482857142857156,4.35072619047619
07-06 15:00,5.581000000000011,22580.0,346.52550295858003,3.693384615384615,-2.7625443786982258,0.14092307692307698,4.689887573964498
07-06 18:00,5.581000000000011,22580.0,339.34946745562144,3.802662721893492,-1.809153846153846,-0.9730887573964487,4.434798816568047
07-06 21:00,5.581000000000011,22580.0,332.5333727810651,4.271852071005918,-1.1060414201183428,-0.5986923076923077,4.4736449704142025
07-07 00:00,5.581000000000011,24834.22619047619,328.6980357142858,3.8808571428571432,-1.2543928571428569,-0.1398809523809524,4.146261904761904
07-07 03:00,5.581000000000011,24314.852071005917,325.4942603550297,3.7705976331360938,-0.9989822485207107,1.035591715976331,4.192816568047336
07-07 06:00,5.581000000000011,17760.615384615383,320.7724260355029,1.3689585798816568,-3.7121775147929,0.7489467455621305,4.5411834319526605
07-07 09:00,5.581000000000011,16319.907100591714,320.1781065088759,-0.44621893491124254,-4.684994082840241,-0.26020710059171587,4.856757396449702
07-07 12:00,5.581000000000011,18464.690476190477,319.3855952380954,-0.2485416666666666,-4.367696428571428,-2.1311666666666667,5.014226190476189
07-07 15:00,5.581000000000011,23358.236686390534,314.2189349112426,0.1353313609467457,-1.5562130177514786,-1.1487159763313612,3.434934911242605
07-07 18:00,5.581000000000011,25944.343195266272,311.7023076923077,-2.6982426035502964,2.6216094674556225,-1.818934911242603,4.773278106508874
07-07 21:00,5.581000000000011,30439.73372781065,325.49923076923085,-4.451656804733728,4.461934911242603,-1.7735680473372781,7.311355029585799
07-08 00:00,6.63133333333334,83464.0,367.2122023809523,-4.515363095238096,6.511148809523813,3.9364761904761902,11.181839285714288
07-08 03:00,10.583396449704152,120636.63905325443,400.9441420118343,-3.3157692307692317,6.006621301775151,-2.6616153846153847,10.413260355029585
07-08 06:00,9.547207100591715,115627.95857988166,413.0412426035503,-6.35684023668639,4.957390532544377,-0.6774674556213018,9.996863905325439
07-08 09:00,10.742278106508875,102758.91124260356,413.64159763313614,-8.645715976331362,6.353550295857988,-4.3346449704142005,12.388402366863907
07-08 12:00,9.967738095238108,163756.36904761905,443.0876785714283,-8.144755952380947,6.019077380952379,-1.2135297619047622,12.006666666666666
07-08 15:00,9.767242603550335,242999.4674556213,495.2097633136092,-3.349497041420118,6.262047337278107,2.6937869822485205,11.086562130177514
07-08 18:00,9.416680473372795,235666.5680473373,497.45224852070965,-4.819928994082841,6.033047337278107,-0.9686804733727817,11.458656804733733
07-08 21:00,7.238887573964508,205313.25443786982,501.3042011834317,-6.095544378698223,8.735266272189355,-0.3723017751479289,12.770449704142015
07-09 00:00,6.491553571428571,216149.7619047619,524.0861904761905,-2.7970416666666673,7.764755952380956,1.2888511904761903,10.494571428571424
07-09 03:00,5.22326627218934,194376.44970414203,560.6018934911243,-0.5775857988165681,5.792378698224851,2.016100591715976,8.667532544378698
07-09 06:00,4.4679349112426,214255.1479289941,588.7747928994083,-2.2083905325443793,3.844733727810654,-3.044840236686391,7.767408284023672
07-09 09:00,4.0241183431952665,176119.94082840238,570.8924852071005,-2.476639053254437,3.1304615384615406,-3.993662721893491,6.683207100591713
07-09 12:00,4.135928571428572,121380.61904761905,513.4346428571431,-5.6313273809523805,3.620982142857143,-3.7071428571428564,8.374738095238095
07-09 15:00,4.0348994082840255,229035.76923076922,569.6471005917163,-4.141775147928992,2.693130177514792,-2.086307692307689,7.235301775147928
07-09 18:00,3.8449940828402283,221674.37869822484,589.1466272189351,-1.7020473372781055,1.9599053254437868,2.3697633136094676,6.0677159763313595
07-09 21:00,4.022550295857984,229021.53846153847,614.3903550295854,0.8882840236686389,-0.6331360946745563,3.594396449704141,6.67801775147929
07-10 00:00,3.8518809523809483,226194.94047619047,619.3451785714284,-2.904065476190475,1.763208333333334,0.05482738095238104,6.032577380952378
07-10 03:00,4.018272189349114,188086.68639053253,605.5373372781065,-2.709159763313611,1.6312307692307693,1.895579881656805,5.824207100591717
07-10 06:00,4.119479289940826,177680.82840236687,603.8296449704143,-3.2935680473372773,3.1753136094674552,0.2739230769230771,6.90877514792899
07-10 09:00,3.577497041420105,248650.65088757395,597.9078698224853,-3.806059171597634,1.3776982248520708,0.5990887573964492,6.538863905325445
07-10 12:00,2.8885654761904767,270908.2738095238,622.4708333333334,-2.4635178571428558,3.81307738095238,-2.012523809523809,6.440083333333335
07-10 15:00,2.498662721893492,187179.23076923078,623.6639053254437,-3.309650887573966,3.3134911242603557,-0.05526627218934917,5.9909112426035485
07-10 18:00,3.005644970414201,155137.72189349114,611.8829585798815,-4.046005917159764,0.3462189349112425,1.5370355029585807,5.493
07-10 21:00,2.6186153846153823,133433.18934911242,610.8154437869822,-2.5250591715976354,2.977254437869822,2.042970414201183,5.582236686390531
07-11 00:00,2.4783750000000033,150015.05952380953,599.7752976190475,-2.6951964285714287,2.3134702380952383,1.0148988095238098,5.2759107142857165
07-11 03:00,2.3489467455621345,164445.08875739644,596.3528402366863,-2.9867573964497027,2.0624615384615392,1.4899408284023665,5.381005917159764
07-11 06:00,2.531420118343197,156959.6449704142,602.3970414201182,-1.2191479289940828,2.5303313609467466,1.3434556213017754,4.716207100591716
07-11 09:00,2.35476923076923,135456.76923076922,574.0304733727806,-3.3057514792899405,0.8216331360946745,-0.7559053254437867,4.921568047337278
07-11 12:00,2.3164285714285717,112771.58333333333,564.2937500000002,-3.8057619047619036,-0.48105952380952377,2.5762916666666675,5.101279761904762
07-11 15:00,2.237786982248522,129878.57396449705,559.5370414201183,-3.608372781065089,-0.1667041420118346,0.03163313609467444,4.92639053254438
07-11 18:00,2.2733550295857987,124416.08284023669,573.5198224852073,-0.8306686390532543,4.0635798816568025,1.2951360946745567,5.082976331360947
07-11 21:00,2.244905325443785,139475.8047337278,562.365384615385,-1.1892899408284023,3.2714023668639043,-1.4063017751479285,4.69533727810651
07-12 00:00,2.249470238095237,151379.52380952382,543.0648809523807,-2.8624047619047612,0.2034107142857143,-0.7096071428571429,4.434005952380952
07-12 03:00,2.3995621301775167,119390.48520710059,539.4382248520709,-2.0760059171597636,0.9188047337278106,1.8311834319526623,4.501343195266273
07-12 06:00,2.249260355029586,113015.97041420119,518.3514201183431,-3.4244082840236674,0.46097633136094673,1.4229349112426033,4.6447455621301765
07-12 09:00,2.3206508875739646,94365.02958579881,507.366568047337,-2.6810295857988162,2.896366863905325,-1.9690532544378694,5.246579881656805
07-12 12:00,3.0050952380952314,101807.20833333333,495.9389880952382,-2.9485714285714275,1.7605654761904757,0.8208809523809516,4.9611309523809535
07-12 15:00,3.8380650887573973,122290.20118343196,485.04727810650866,-3.508082840236688,0.7419171597633136,-0.47936094674556223,4.571065088757399
07-12 18:00,4.138704142011836,122625.72781065089,474.9356804733728,-3.3329230769230804,1.307887573964497,-1.2913668639053255,4.471029585798818
07-12 21:00,3.656852071005916,99850.09467455621,474.2924260355027,-2.349378698224851,2.6295502958579866,-0.4457278106508875,6.379550295857991
07-13 00:00,3.2460952380952386,98052.54761904762,490.8305952380952,-4.5908750000000005,-1.3035773809523812,-3.300755952380952,6.937642857142862
07-13 03:00,3.978272189349114,117624.20710059171,496.51863905325484,-5.013301775147928,3.6721360946745576,-3.8639053254437843,7.857449704142014
07-13 06:00,4.019988165680471,105992.31952662722,505.44928994082835,-4.241532544378696,2.68359171597633,-4.313130177514792,7.671313609467449
07-13 09:00,3.1397396449704162,257470.3550295858,575.6989940828402,-2.086366863905325,-0.21521893491124236,-1.0002899408284025,5.094887573964497
07-13 12:00,2.874595238095238,112071.97619047618,557.5349999999999,-5.641750000000003,4.37930357142857,0.48891666666666656,7.438851190476193
07-13 15:00,3.6227218934911276,195650.44970414203,586.3584615384619,-3.67437278106509,2.413213017751482,0.5570059171597628,5.085668639053253
07-13 18:00,3.6950000000000043,235964.91124260356,619.1766272189349,-4.681189349112425,1.529905325443787,-0.5561775147928995,5.834733727810653
07-13 21:00,3.6950000000000043,146207.8698224852,604.1198224852075,-4.10891124260355,2.2180059171597626,-0.7931065088757396,5.649011834319528
07-14 00:00,3.695000000000004,128529.04166666667,587.9264285714291,-3.9073214285714295,2.626119047619047,-0.4391369047619047,5.261476190476193
07-14 03:00,3.6950000000000043,142307.3076923077,579.3491124260355,-4.562431952662721,0.11556804733727814,0.17918343195266262,4.852615384615384
07-14 06:00,2.4824615384615356,150875.45562130178,577.8208875739643,-3.8295029585798805,-0.31928402366863906,-0.5871420118343192,4.151786982248522
07-14 09:00,1.9069999999999994,159954.91124260356,555.804201183432,-3.6801242603550284,1.4994497041420123,0.48038461538461547,4.464644970414199
07-14 12:00,2.0501607142857154,114674.48214285714,526.9143452380953,-3.265428571428573,2.1628095238095244,0.011797619047619149,4.483880952380955
